symbol_id,symbol,base,quote,type,spot,active,taker,maker,info_status,info_isSpotTradingAllowed,precision_amount,precision_price,motivo_descartado
binance:BURGER/USDT,BURGER/USDT,BURGER,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/BIDR,BUSD/BIDR,BUSD,BIDR,spot,1,0,0.001,0.001,BREAK,1,0.1,1,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/BKRW,BUSD/BKRW,BUSD,BKRW,spot,1,0,0.001,0.001,BREAK,1,0.1,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/BRL,BUSD/BRL,BUSD,BRL,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/BVND,BUSD/BVND,BUSD,BVND,spot,1,0,0.001,0.001,BREAK,1,1,1,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/DAI,BUSD/DAI,BUSD,DAI,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/IDRT,BUSD/IDRT,BUSD,IDRT,spot,1,0,0.001,0.001,BREAK,1,0.01,1,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/NGN,BUSD/NGN,BUSD,NGN,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/PLN,BUSD/PLN,BUSD,PLN,spot,1,0,0.001,0.001,BREAK,1,1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/RON,BUSD/RON,BUSD,RON,spot,1,0,0.001,0.001,BREAK,1,1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/RUB,BUSD/RUB,BUSD,RUB,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/TRY,BUSD/TRY,BUSD,TRY,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/UAH,BUSD/UAH,BUSD,UAH,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/USDT,BUSD/USDT,BUSD,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/VAI,BUSD/VAI,BUSD,VAI,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BUSD/ZAR,BUSD/ZAR,BUSD,ZAR,spot,1,0,0.001,0.001,BREAK,1,1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BZRX/BNB,BZRX/BNB,BZRX,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BZRX/BTC,BZRX/BTC,BZRX,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BZRX/BUSD,BZRX/BUSD,BZRX,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:BZRX/USDT,BZRX/USDT,BZRX,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:C/TRY,C/TRY,C,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.001,quote=FIAT
binance:C/USDT:USDT,C/USDT:USDT,C,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:C98/BNB,C98/BNB,C98,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:C98/BRL,C98/BRL,C98,BRL,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:C98/BTC,C98/BTC,C98,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:C98/BUSD,C98/BUSD,C98,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:C98/USDT:USDT,C98/USDT:USDT,C98,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CAKE/AUD,CAKE/AUD,CAKE,AUD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CAKE/BRL,CAKE/BRL,CAKE,BRL,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CAKE/BUSD,CAKE/BUSD,CAKE,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CAKE/GBP,CAKE/GBP,CAKE,GBP,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CAKE/TRY,CAKE/TRY,CAKE,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.01,quote=FIAT
binance:CAKE/TUSD,CAKE/TUSD,CAKE,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CAKE/USDT:USDT,CAKE/USDT:USDT,CAKE,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CARV/USDT:USDT,CARV/USDT:USDT,CARV,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CATI/BNB,CATI/BNB,CATI,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CATI/BRL,CATI/BRL,CATI,BRL,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CATI/FDUSD,CATI/FDUSD,CATI,FDUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CATI/TRY,CATI/TRY,CATI,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:CATI/USDT:USDT,CATI/USDT:USDT,CATI,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CDT/BTC,CDT/BTC,CDT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CDT/ETH,CDT/ETH,CDT,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELO/BUSD,CELO/BUSD,CELO,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELO/TRY,CELO/TRY,CELO,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:CELO/USDT:USDT,CELO/USDT:USDT,CELO,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.1,0.001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CELR/BNB,CELR/BNB,CELR,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELR/BTC,CELR/BTC,CELR,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELR/BUSD,CELR/BUSD,CELR,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELR/ETH,CELR/ETH,CELR,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CELR/USDT:USDT,CELR/USDT:USDT,CELR,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CETUS/TRY,CETUS/TRY,CETUS,TRY,spot,1,1,0.001,0.001,TRADING,1,0.1,0.01,quote=FIAT
binance:CETUS/USDT:USDT,CETUS/USDT:USDT,CETUS,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CFX/BUSD,CFX/BUSD,CFX,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CFX/TRY,CFX/TRY,CFX,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:CFX/TUSD,CFX/TUSD,CFX,TUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CFX/USDT:USDT,CFX/USDT:USDT,CFX,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CGPT/USDT:USDT,CGPT/USDT:USDT,CGPT,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CHAT/BTC,CHAT/BTC,CHAT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHAT/ETH,CHAT/ETH,CHAT,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHESS/BNB,CHESS/BNB,CHESS,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHESS/BTC,CHESS/BTC,CHESS,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHESS/BUSD,CHESS/BUSD,CHESS,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHESS/USDT:USDT,CHESS/USDT:USDT,CHESS,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CHILLGUY/USDT:USDT,CHILLGUY/USDT:USDT,CHILLGUY,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CHR/BNB,CHR/BNB,CHR,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHR/BUSD,CHR/BUSD,CHR,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHR/ETH,CHR/ETH,CHR,ETH,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHR/USDT:USDT,CHR/USDT:USDT,CHR,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CHZ/BRL,CHZ/BRL,CHZ,BRL,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHZ/BUSD,CHZ/BUSD,CHZ,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHZ/EUR,CHZ/EUR,CHZ,EUR,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHZ/FDUSD,CHZ/FDUSD,CHZ,FDUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHZ/GBP,CHZ/GBP,CHZ,GBP,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CHZ/TRY,CHZ/TRY,CHZ,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:CHZ/USD:CHZ,CHZ/USD:CHZ,CHZ,USD,swap,0,1,0.0005,0.0001,,,1,0.0001,quote=FIAT; type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_status='NAN' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CHZ/USDT:USDT,CHZ/USDT:USDT,CHZ,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CITY/BNB,CITY/BNB,CITY,BNB,spot,1,0,0.001,0.001,BREAK,1,0.01,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CITY/BTC,CITY/BTC,CITY,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CITY/BUSD,CITY/BUSD,CITY,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.01,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CITY/TRY,CITY/TRY,CITY,TRY,spot,1,1,0.001,0.001,TRADING,1,0.01,0.1,quote=FIAT
binance:CKB/BTC,CKB/BTC,CKB,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CKB/BUSD,CKB/BUSD,CKB,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CKB/TRY,CKB/TRY,CKB,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:CKB/USDT:USDT,CKB/USDT:USDT,CKB,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:CLOAK/BTC,CLOAK/BTC,CLOAK,BTC,spot,1,0,0.001,0.001,BREAK,1,0.01,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CLOAK/ETH,CLOAK/ETH,CLOAK,ETH,spot,1,0,0.001,0.001,BREAK,1,0.01,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CLV/BNB,CLV/BNB,CLV,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CLV/BTC,CLV/BTC,CLV,BTC,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CLV/BUSD,CLV/BUSD,CLV,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CLV/USDT,CLV/USDT,CLV,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CMT/BNB,CMT/BNB,CMT,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CMT/BTC,CMT/BTC,CMT,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CMT/ETH,CMT/ETH,CMT,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CND/BNB,CND/BNB,CND,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CND/BTC,CND/BTC,CND,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:CND/ETH,CND/ETH,CND,ETH,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COCOS/BNB,COCOS/BNB,COCOS,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COCOS/BTC,COCOS/BTC,COCOS,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COCOS/BUSD,COCOS/BUSD,COCOS,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COCOS/TRY,COCOS/TRY,COCOS,TRY,spot,1,0,0.001,0.001,BREAK,1,0.01,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COCOS/USDT,COCOS/USDT,COCOS,USDT,spot,1,0,0.001,0.001,BREAK,1,1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMBO/BNB,COMBO/BNB,COMBO,BNB,spot,1,0,0.001,0.001,BREAK,1,0.1,0.000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMBO/TRY,COMBO/TRY,COMBO,TRY,spot,1,0,0.001,0.001,BREAK,1,0.1,0.01,quote=FIAT; active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMBO/USDT,COMBO/USDT,COMBO,USDT,spot,1,0,0.001,0.001,BREAK,1,0.1,0.0001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMBO/USDT:USDT,COMBO/USDT:USDT,COMBO,USDT,swap,0,0,0.0005,0.0002,SETTLING,,0.1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; active='FALSE' no permitido; info_status='SETTLING' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:COMP/BNB,COMP/BNB,COMP,BNB,spot,1,0,0.001,0.001,BREAK,1,0.001,0.001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMP/BUSD,COMP/BUSD,COMP,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.001,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMP/TRY,COMP/TRY,COMP,TRY,spot,1,1,0.001,0.001,TRADING,1,0.001,1,quote=FIAT
binance:COMP/TUSD,COMP/TUSD,COMP,TUSD,spot,1,0,0.001,0.001,BREAK,1,0.001,0.01,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COMP/USDT:USDT,COMP/USDT:USDT,COMP,USDT,swap,0,1,0.0005,0.0002,TRADING,,0.001,0.01,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:COOKIE/USDT:USDT,COOKIE/USDT:USDT,COOKIE,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.0001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:COS/BNB,COS/BNB,COS,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COS/BTC,COS/BTC,COS,BTC,spot,1,0,0.001,0.001,BREAK,1,1,0.00000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COS/BUSD,COS/BUSD,COS,BUSD,spot,1,0,0.001,0.001,BREAK,1,0.1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COS/TRY,COS/TRY,COS,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.0001,quote=FIAT
binance:COS/USDT:USDT,COS/USDT:USDT,COS,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.000001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
binance:COTI/BNB,COTI/BNB,COTI,BNB,spot,1,0,0.001,0.001,BREAK,1,1,0.0000001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COTI/BUSD,COTI/BUSD,COTI,BUSD,spot,1,0,0.001,0.001,BREAK,1,1,0.00001,active='FALSE' no permitido; info_status='BREAK' no permitido
binance:COTI/TRY,COTI/TRY,COTI,TRY,spot,1,1,0.001,0.001,TRADING,1,1,0.001,quote=FIAT
binance:COTI/USDT:USDT,COTI/USDT:USDT,COTI,USDT,swap,0,1,0.0005,0.0002,TRADING,,1,0.00001,type='SWAP' no permitido; spot='FALSE' no permitido; swap='TRUE' no permitido; info_isSpotTradingAllowed='NAN' no permitido
