precision_amount,precision_price,exchange,symbol_id,symbol
0.1,1e-08,binance,binance:PEOPLE/BTC,PEOPLE/BTC
0.1,1e-05,binance,binance:PEOPLE/BUSD,PEOPLE/BUSD
1.0,1e-08,binance,binance:PEOPLE/ETH,PEOPLE/ETH
0.1,1e-05,binance,binance:PEOPLE/FDUSD,PEOPLE/FDUSD
1.0,0.001,binance,binance:PEOPLE/TRY,PEOPLE/TRY
0.1,1e-05,binance,binance:PEOPLE/USDC,PEOPLE/USDC
0.1,1e-05,binance,binance:PEOPLE/USDT,PEOPLE/USDT
1.0,1e-05,binance,binance:PEOPLE/USDT:USDT,PEOPLE/USDT:USDT
1.0,1e-08,binance,binance:PEPE/BRL,PEPE/BRL
1.0,1e-08,binance,binance:PEPE/EUR,PEPE/EUR
1.0,1e-08,binance,binance:PEPE/FDUSD,PEPE/FDUSD
1.0,1e-06,binance,binance:PEPE/JPY,PEPE/JPY
1.0,1e-08,binance,binance:PEPE/TRY,PEPE/TRY
1.0,1e-08,binance,binance:PEPE/TUSD,PEPE/TUSD
1.0,1e-08,binance,binance:PEPE/USDC,PEPE/USDC
1.0,1e-08,binance,binance:PEPE/USDT,PEPE/USDT
1.0,1e-07,binance,binance:PERL/BNB,PERL/BNB
1.0,1e-08,binance,binance:PERL/BTC,PERL/BTC
0.1,1e-05,binance,binance:PERL/USDC,PERL/USDC
0.1,1e-05,binance,binance:PERL/USDT,PERL/USDT
0.01,1e-08,binance,binance:PERP/BTC,PERP/BTC
0.01,1e-05,binance,binance:PERP/BUSD,PERP/BUSD
0.01,0.0001,binance,binance:PERP/USDT,PERP/USDT
0.1,0.0001,binance,binance:PERP/USDT:USDT,PERP/USDT:USDT
1.0,1e-08,binance,binance:PHA/BTC,PHA/BTC
1.0,0.0001,binance,binance:PHA/BUSD,PHA/BUSD
1.0,0.01,binance,binance:PHA/TRY,PHA/TRY
1.0,0.0001,binance,binance:PHA/USDC,PHA/USDC
1.0,0.0001,binance,binance:PHA/USDT,PHA/USDT
1.0,1e-05,binance,binance:PHA/USDT:USDT,PHA/USDT:USDT
1.0,1e-07,binance,binance:PHB/BNB,PHB/BNB
0.1,1e-08,binance,binance:PHB/BTC,PHB/BTC
1.0,0.0001,binance,binance:PHB/BUSD,PHB/BUSD
0.1,1e-05,binance,binance:PHB/PAX,PHB/PAX
0.1,0.01,binance,binance:PHB/TRY,PHB/TRY
0.1,0.001,binance,binance:PHB/TUSD,PHB/TUSD
0.1,1e-05,binance,binance:PHB/USDC,PHB/USDC
0.1,0.001,binance,binance:PHB/USDT,PHB/USDT
1.0,0.0001,binance,binance:PHB/USDT:USDT,PHB/USDT:USDT
1.0,1e-06,binance,binance:PHX/BNB,PHX/BNB
1.0,1e-08,binance,binance:PHX/BTC,PHX/BTC
1.0,1e-08,binance,binance:PHX/ETH,PHX/ETH
1.0,1e-05,binance,binance:PIPPIN/USDT:USDT,PIPPIN/USDT:USDT
0.1,1e-06,binance,binance:PIVX/BNB,PIVX/BNB
1.0,1e-08,binance,binance:PIVX/BTC,PIVX/BTC
1.0,0.0001,binance,binance:PIVX/USDT,PIVX/USDT
0.1,1e-07,binance,binance:PIXEL/BNB,PIXEL/BNB
0.1,1e-08,binance,binance:PIXEL/BTC,PIXEL/BTC
0.1,0.0001,binance,binance:PIXEL/FDUSD,PIXEL/FDUSD
0.1,0.001,binance,binance:PIXEL/TRY,PIXEL/TRY
0.1,1e-05,binance,binance:PIXEL/USDC,PIXEL/USDC
0.1,1e-05,binance,binance:PIXEL/USDT,PIXEL/USDT
1.0,1e-05,binance,binance:PIXEL/USDT:USDT,PIXEL/USDT:USDT
0.01,1e-07,binance,binance:PLA/BNB,PLA/BNB
0.01,1e-08,binance,binance:PLA/BTC,PLA/BTC
0.01,0.0001,binance,binance:PLA/BUSD,PLA/BUSD
0.01,0.0001,binance,binance:PLA/USDT,PLA/USDT
1.0,1e-05,binance,binance:PLAY/USDT:USDT,PLAY/USDT:USDT
1.0,1e-05,binance,binance:PLUME/USDT:USDT,PLUME/USDT:USDT
1.0,1e-08,binance,binance:PNT/BTC,PNT/BTC
1.0,0.0001,binance,binance:PNT/USDT,PNT/USDT
0.1,0.001,binance,binance:PNUT/BRL,PNUT/BRL
0.1,1e-08,binance,binance:PNUT/BTC,PNUT/BTC
0.1,0.0001,binance,binance:PNUT/EUR,PNUT/EUR
0.1,0.0001,binance,binance:PNUT/FDUSD,PNUT/FDUSD
0.1,0.01,binance,binance:PNUT/TRY,PNUT/TRY
0.1,0.0001,binance,binance:PNUT/USDC,PNUT/USDC
1.0,1e-05,binance,binance:PNUT/USDC:USDC,PNUT/USDC:USDC
0.1,0.0001,binance,binance:PNUT/USDT,PNUT/USDT
1.0,1e-05,binance,binance:PNUT/USDT:USDT,PNUT/USDT:USDT
1.0,1e-06,binance,binance:POA/BNB,POA/BNB
1.0,1e-08,binance,binance:POA/BTC,POA/BTC
1.0,1e-08,binance,binance:POA/ETH,POA/ETH
1.0,1e-08,binance,binance:POE/BTC,POE/BTC
1.0,1e-08,binance,binance:POE/ETH,POE/ETH
0.1,1e-07,binance,binance:POL/BNB,POL/BNB
0.1,0.001,binance,binance:POL/BRL,POL/BRL
0.1,1e-08,binance,binance:POL/BTC,POL/BTC
0.1,1e-07,binance,binance:POL/ETH,POL/ETH
0.1,0.0001,binance,binance:POL/EUR,POL/EUR
0.1,0.0001,binance,binance:POL/FDUSD,POL/FDUSD
0.1,0.01,binance,binance:POL/JPY,POL/JPY
0.1,0.01,binance,binance:POL/TRY,POL/TRY
0.1,0.0001,binance,binance:POL/USDC,POL/USDC
0.1,0.0001,binance,binance:POL/USDT,POL/USDT
1.0,1e-05,binance,binance:POL/USDT:USDT,POL/USDT:USDT
0.1,1e-06,binance,binance:POLS/BNB,POLS/BNB
0.1,1e-08,binance,binance:POLS/BTC,POLS/BTC
0.1,0.0001,binance,binance:POLS/BUSD,POLS/BUSD
0.1,0.0001,binance,binance:POLS/USDT,POLS/USDT
1.0,1e-06,binance,binance:POLY/BNB,POLY/BNB
1.0,1e-08,binance,binance:POLY/BTC,POLY/BTC
0.1,0.0001,binance,binance:POLY/BUSD,POLY/BUSD
0.1,0.0001,binance,binance:POLY/USDT,POLY/USDT
0.1,1e-08,binance,binance:POLYX/BTC,POLYX/BTC
0.1,0.0001,binance,binance:POLYX/BUSD,POLYX/BUSD
0.1,0.01,binance,binance:POLYX/TRY,POLYX/TRY
0.1,0.0001,binance,binance:POLYX/USDT,POLYX/USDT
1.0,1e-05,binance,binance:POLYX/USDT:USDT,POLYX/USDT:USDT
1.0,1e-08,binance,binance:POND/BTC,POND/BTC
0.01,1e-05,binance,binance:POND/BUSD,POND/BUSD
1.0,1e-05,binance,binance:POND/USDT,POND/USDT
1.0,1e-05,binance,binance:PONKE/USDT:USDT,PONKE/USDT:USDT
1.0,0.0001,binance,binance:POPCAT/USDT:USDT,POPCAT/USDT:USDT
1.0,1e-05,binance,binance:PORT3/USDT:USDT,PORT3/USDT:USDT
0.1,1e-07,binance,binance:PORTAL/BNB,PORTAL/BNB
0.1,1e-08,binance,binance:PORTAL/BTC,PORTAL/BTC
0.1,0.0001,binance,binance:PORTAL/FDUSD,PORTAL/FDUSD
0.1,0.001,binance,binance:PORTAL/TRY,PORTAL/TRY
0.1,0.0001,binance,binance:PORTAL/USDT,PORTAL/USDT
0.1,1e-05,binance,binance:PORTAL/USDT:USDT,PORTAL/USDT:USDT
0.01,1e-08,binance,binance:PORTO/BTC,PORTO/BTC
0.01,0.001,binance,binance:PORTO/BUSD,PORTO/BUSD
0.01,0.001,binance,binance:PORTO/EUR,PORTO/EUR
0.01,0.01,binance,binance:PORTO/TRY,PORTO/TRY
0.01,0.001,binance,binance:PORTO/USDT,PORTO/USDT
1.0,1e-06,binance,binance:POWR/BNB,POWR/BNB
1.0,1e-08,binance,binance:POWR/BTC,POWR/BTC
1.0,0.0001,binance,binance:POWR/BUSD,POWR/BUSD
1.0,1e-07,binance,binance:POWR/ETH,POWR/ETH
1.0,0.0001,binance,binance:POWR/USDT,POWR/USDT
1.0,0.0001,binance,binance:POWR/USDT:USDT,POWR/USDT:USDT
0.1,1e-08,binance,binance:PPT/BTC,PPT/BTC
0.01,1e-06,binance,binance:PPT/ETH,PPT/ETH
0.01,1e-05,binance,binance:PROM/BNB,PROM/BNB
0.01,1e-07,binance,binance:PROM/BTC,PROM/BTC
0.01,0.001,binance,binance:PROM/BUSD,PROM/BUSD
0.01,0.001,binance,binance:PROM/USDT,PROM/USDT
0.1,0.001,binance,binance:PROM/USDT:USDT,PROM/USDT:USDT
1.0,0.0001,binance,binance:PROMPT/USDT:USDT,PROMPT/USDT:USDT
1.0,0.0001,binance,binance:PROS/BUSD,PROS/BUSD
1.0,1e-07,binance,binance:PROS/ETH,PROS/ETH
1.0,0.0001,binance,binance:PROS/USDT,PROS/USDT
0.1,1e-08,binance,binance:PROVE/BNB,PROVE/BNB
0.1,0.0001,binance,binance:PROVE/FDUSD,PROVE/FDUSD
0.1,0.01,binance,binance:PROVE/TRY,PROVE/TRY
0.1,0.0001,binance,binance:PROVE/USDC,PROVE/USDC
0.1,0.0001,binance,binance:PROVE/USDT,PROVE/USDT
0.1,0.0001,binance,binance:PROVE/USDT:USDT,PROVE/USDT:USDT
0.01,1e-07,binance,binance:PSG/BTC,PSG/BTC
0.01,0.001,binance,binance:PSG/BUSD,PSG/BUSD
0.1,0.01,binance,binance:PSG/TRY,PSG/TRY
0.01,0.001,binance,binance:PSG/USDT,PSG/USDT
1.0,1e-05,binance,binance:PUFFER/USDT:USDT,PUFFER/USDT:USDT
1.0,1e-06,binance,binance:PUMP/USDT:USDT,PUMP/USDT:USDT
1.0,1e-05,binance,binance:PUMPBTC/USDT:USDT,PUMPBTC/USDT:USDT
0.1,0.0001,binance,binance:PUNDIX/BUSD,PUNDIX/BUSD
0.1,1e-07,binance,binance:PUNDIX/ETH,PUNDIX/ETH
0.1,0.0001,binance,binance:PUNDIX/USDC,PUNDIX/USDC
0.1,0.0001,binance,binance:PUNDIX/USDT,PUNDIX/USDT
1.0,0.0001,binance,binance:PUNDIX/USDT:USDT,PUNDIX/USDT:USDT
0.001,1e-08,binance,binance:PYR/BTC,PYR/BTC
0.001,0.001,binance,binance:PYR/BUSD,PYR/BUSD
0.001,0.001,binance,binance:PYR/USDT,PYR/USDT
0.1,1e-08,binance,binance:PYTH/BTC,PYTH/BTC
0.1,0.0001,binance,binance:PYTH/FDUSD,PYTH/FDUSD
0.1,0.01,binance,binance:PYTH/TRY,PYTH/TRY
0.1,0.0001,binance,binance:PYTH/USDC,PYTH/USDC
0.1,0.0001,binance,binance:PYTH/USDT,PYTH/USDT
1.0,1e-05,binance,binance:PYTH/USDT:USDT,PYTH/USDT:USDT
1.0,1e-07,binance,binance:QI/BNB,QI/BNB
1.0,1e-08,binance,binance:QI/BTC,QI/BTC
1.0,1e-05,binance,binance:QI/BUSD,QI/BUSD
1.0,1e-05,binance,binance:QI/USDT,QI/USDT
1.0,1e-08,binance,binance:QKC/BTC,QKC/BTC
1.0,1e-06,binance,binance:QKC/BUSD,QKC/BUSD
1.0,1e-08,binance,binance:QKC/ETH,QKC/ETH
1.0,1e-06,binance,binance:QKC/USDT,QKC/USDT
1.0,1e-06,binance,binance:QLC/BNB,QLC/BNB
1.0,1e-08,binance,binance:QLC/BTC,QLC/BTC
1.0,1e-08,binance,binance:QLC/ETH,QLC/ETH
0.001,0.0001,binance,binance:QNT/BNB,QNT/BNB
0.001,1e-07,binance,binance:QNT/BTC,QNT/BTC
0.001,0.1,binance,binance:QNT/BUSD,QNT/BUSD
0.001,0.01,binance,binance:QNT/USDC,QNT/USDC
0.001,0.01,binance,binance:QNT/USDT,QNT/USDT
0.1,0.01,binance,binance:QNT/USDT:USDT,QNT/USDT:USDT
1.0,1e-07,binance,binance:QSP/BNB,QSP/BNB
1.0,1e-08,binance,binance:QSP/BTC,QSP/BTC
1.0,1e-08,binance,binance:QSP/ETH,QSP/ETH
0.1,1e-05,binance,binance:QTUM/BNB,QTUM/BNB
0.1,1e-08,binance,binance:QTUM/BTC,QTUM/BTC
0.1,0.001,binance,binance:QTUM/BUSD,QTUM/BUSD
0.1,1e-06,binance,binance:QTUM/ETH,QTUM/ETH
0.1,0.1,binance,binance:QTUM/TRY,QTUM/TRY
0.1,0.001,binance,binance:QTUM/USDT,QTUM/USDT
0.1,0.001,binance,binance:QTUM/USDT:USDT,QTUM/USDT:USDT
0.001,0.001,binance,binance:QUICK/BNB,QUICK/BNB
1.0,1e-08,binance,binance:QUICK/BTC,QUICK/BTC
0.001,0.1,binance,binance:QUICK/BUSD,QUICK/BUSD
1.0,1e-05,binance,binance:QUICK/TUSD,QUICK/TUSD
1.0,1e-05,binance,binance:QUICK/USDT,QUICK/USDT
1.0,1e-05,binance,binance:QUICK/USDT:USDT,QUICK/USDT:USDT
0.1,1e-05,binance,binance:RAD/BNB,RAD/BNB
0.1,1e-08,binance,binance:RAD/BTC,RAD/BTC
0.1,0.001,binance,binance:RAD/BUSD,RAD/BUSD
0.1,0.01,binance,binance:RAD/TRY,RAD/TRY
0.1,0.001,binance,binance:RAD/USDT,RAD/USDT
1.0,0.0001,binance,binance:RAD/USDT:USDT,RAD/USDT:USDT
1.0,1e-08,binance,binance:RAMP/BTC,RAMP/BTC
1.0,0.0001,binance,binance:RAMP/BUSD,RAMP/BUSD
1.0,0.0001,binance,binance:RAMP/USDT,RAMP/USDT
0.1,1e-06,binance,binance:RARE/BNB,RARE/BNB
0.1,0.0001,binance,binance:RARE/BRL,RARE/BRL
0.1,1e-08,binance,binance:RARE/BTC,RARE/BTC
0.1,0.0001,binance,binance:RARE/BUSD,RARE/BUSD
1.0,0.001,binance,binance:RARE/TRY,RARE/TRY
0.1,0.0001,binance,binance:RARE/USDC,RARE/USDC
0.1,0.0001,binance,binance:RARE/USDT,RARE/USDT
1.0,1e-05,binance,binance:RARE/USDT:USDT,RARE/USDT:USDT
0.1,1e-06,binance,binance:RAY/BNB,RAY/BNB
0.1,0.0001,binance,binance:RAY/BUSD,RAY/BUSD
0.1,0.001,binance,binance:RAY/FDUSD,RAY/FDUSD
0.1,0.01,binance,binance:RAY/TRY,RAY/TRY
0.1,0.001,binance,binance:RAY/USDC,RAY/USDC
0.1,0.001,binance,binance:RAY/USDT,RAY/USDT
0.1,0.001,binance,binance:RAY/USDT:USDT,RAY/USDT:USDT
0.1,0.0001,binance,binance:RAYSOL/USDT:USDT,RAYSOL/USDT:USDT
1.0,1e-06,binance,binance:RCN/BNB,RCN/BNB
1.0,1e-08,binance,binance:RCN/BTC,RCN/BTC
1.0,1e-08,binance,binance:RCN/ETH,RCN/ETH
0.1,1e-05,binance,binance:RDN/BNB,RDN/BNB
1.0,1e-08,binance,binance:RDN/BTC,RDN/BTC
1.0,1e-07,binance,binance:RDN/ETH,RDN/ETH
1.0,1e-08,binance,binance:RDNT/BTC,RDNT/BTC
1.0,0.001,binance,binance:RDNT/TRY,RDNT/TRY
1.0,0.0001,binance,binance:RDNT/TUSD,RDNT/TUSD
1.0,1e-05,binance,binance:RDNT/USDT,RDNT/USDT
1.0,1e-05,binance,binance:RDNT/USDT:USDT,RDNT/USDT:USDT
0.1,1e-08,binance,binance:RED/BTC,RED/BTC
0.1,0.0001,binance,binance:RED/FDUSD,RED/FDUSD
0.1,0.01,binance,binance:RED/TRY,RED/TRY
0.1,0.0001,binance,binance:RED/USDC,RED/USDC
0.1,0.0001,binance,binance:RED/USDT,RED/USDT
1.0,0.0001,binance,binance:RED/USDT:USDT,RED/USDT:USDT
1.0,0.1,binance,binance:REEF/BIDR,REEF/BIDR
1.0,1e-08,binance,binance:REEF/BTC,REEF/BTC
0.1,1e-06,binance,binance:REEF/BUSD,REEF/BUSD
1.0,1e-05,binance,binance:REEF/TRY,REEF/TRY
1.0,1e-06,binance,binance:REEF/USDT,REEF/USDT
1.0,1e-06,binance,binance:REEF/USDT:USDT,REEF/USDT:USDT
0.1,1e-07,binance,binance:REI/BNB,REI/BNB
0.1,1e-05,binance,binance:REI/BUSD,REI/BUSD
0.1,1e-08,binance,binance:REI/ETH,REI/ETH
0.1,1e-05,binance,binance:REI/USDT,REI/USDT
1.0,1e-05,binance,binance:REI/USDT:USDT,REI/USDT:USDT
1.0,1e-06,binance,binance:REN/BNB,REN/BNB
1.0,1e-08,binance,binance:REN/BTC,REN/BTC
1.0,1e-06,binance,binance:REN/BUSD,REN/BUSD
1.0,1e-05,binance,binance:REN/USDT,REN/USDT
1.0,1e-05,binance,binance:REN/USDT:USDT,REN/USDT:USDT
1e-05,0.0001,binance,binance:RENBTC/BTC,RENBTC/BTC
1e-05,0.001,binance,binance:RENBTC/ETH,RENBTC/ETH
0.01,0.01,binance,binance:RENDER/BRL,RENDER/BRL
0.01,1e-08,binance,binance:RENDER/BTC,RENDER/BTC
0.01,0.001,binance,binance:RENDER/EUR,RENDER/EUR
0.01,0.001,binance,binance:RENDER/FDUSD,RENDER/FDUSD
0.01,0.1,binance,binance:RENDER/TRY,RENDER/TRY
0.01,0.001,binance,binance:RENDER/USDC,RENDER/USDC
0.01,0.001,binance,binance:RENDER/USDT,RENDER/USDT
0.1,0.001,binance,binance:RENDER/USDT:USDT,RENDER/USDT:USDT
0.01,0.0001,binance,binance:REP/BNB,REP/BNB
0.01,1e-07,binance,binance:REP/BTC,REP/BTC
0.001,0.001,binance,binance:REP/BUSD,REP/BUSD
0.01,0.01,binance,binance:REP/USDT,REP/USDT
1.0,1e-08,binance,binance:REQ/BTC,REQ/BTC
1.0,0.0001,binance,binance:REQ/BUSD,REQ/BUSD
1.0,1e-08,binance,binance:REQ/ETH,REQ/ETH
1.0,0.0001,binance,binance:REQ/USDT,REQ/USDT
0.1,1e-07,binance,binance:RESOLV/BNB,RESOLV/BNB
0.1,0.0001,binance,binance:RESOLV/FDUSD,RESOLV/FDUSD
0.1,0.01,binance,binance:RESOLV/TRY,RESOLV/TRY
0.1,0.0001,binance,binance:RESOLV/USDC,RESOLV/USDC
0.1,0.0001,binance,binance:RESOLV/USDT,RESOLV/USDT
1.0,1e-05,binance,binance:RESOLV/USDT:USDT,RESOLV/USDT:USDT
0.1,1e-07,binance,binance:REZ/BNB,REZ/BNB
0.1,1e-08,binance,binance:REZ/BTC,REZ/BTC
0.1,1e-05,binance,binance:REZ/FDUSD,REZ/FDUSD
0.1,0.001,binance,binance:REZ/TRY,REZ/TRY
0.1,1e-05,binance,binance:REZ/USDC,REZ/USDC
0.1,1e-05,binance,binance:REZ/USDT,REZ/USDT
1.0,1e-05,binance,binance:REZ/USDT:USDT,REZ/USDT:USDT
0.01,1e-05,binance,binance:RGT/BNB,RGT/BNB
0.01,1e-07,binance,binance:RGT/BTC,RGT/BTC
0.01,0.01,binance,binance:RGT/BUSD,RGT/BUSD
0.01,0.01,binance,binance:RGT/USDT,RGT/USDT
1.0,1e-08,binance,binance:RIF/BTC,RIF/BTC
1.0,0.0001,binance,binance:RIF/USDT,RIF/USDT
1.0,1e-05,binance,binance:RIF/USDT:USDT,RIF/USDT:USDT
0.1,1e-05,binance,binance:RLC/BNB,RLC/BNB
0.1,1e-08,binance,binance:RLC/BTC,RLC/BTC
0.1,0.001,binance,binance:RLC/BUSD,RLC/BUSD
0.1,1e-07,binance,binance:RLC/ETH,RLC/ETH
0.1,0.001,binance,binance:RLC/USDT,RLC/USDT
0.1,0.0001,binance,binance:RLC/USDT:USDT,RLC/USDT:USDT
0.01,0.01,binance,binance:RNDR/BRL,RNDR/BRL
0.01,1e-07,binance,binance:RNDR/BTC,RNDR/BTC
0.01,0.001,binance,binance:RNDR/BUSD,RNDR/BUSD
0.01,0.001,binance,binance:RNDR/EUR,RNDR/EUR
0.01,0.001,binance,binance:RNDR/FDUSD,RNDR/FDUSD
0.1,0.01,binance,binance:RNDR/TRY,RNDR/TRY
0.01,0.001,binance,binance:RNDR/USDC,RNDR/USDC
0.01,0.001,binance,binance:RNDR/USDT,RNDR/USDT
0.01,1e-08,binance,binance:RONIN/BTC,RONIN/BTC
0.01,0.001,binance,binance:RONIN/FDUSD,RONIN/FDUSD
0.01,0.01,binance,binance:RONIN/TRY,RONIN/TRY
0.01,0.001,binance,binance:RONIN/USDT,RONIN/USDT
0.1,0.0001,binance,binance:RONIN/USDT:USDT,RONIN/USDT:USDT
0.1,1e-07,binance,binance:ROSE/BNB,ROSE/BNB
1.0,1e-08,binance,binance:ROSE/BTC,ROSE/BTC
0.1,1e-05,binance,binance:ROSE/BUSD,ROSE/BUSD
0.1,1e-08,binance,binance:ROSE/ETH,ROSE/ETH
0.1,0.001,binance,binance:ROSE/TRY,ROSE/TRY
1.0,1e-05,binance,binance:ROSE/USD:ROSE,ROSE/USD:ROSE
0.1,1e-05,binance,binance:ROSE/USDC,ROSE/USDC
0.1,1e-05,binance,binance:ROSE/USDT,ROSE/USDT
1.0,1e-05,binance,binance:ROSE/USDT:USDT,ROSE/USDT:USDT
0.01,1e-06,binance,binance:RPL/BTC,RPL/BTC
0.01,0.01,binance,binance:RPL/BUSD,RPL/BUSD
0.01,0.01,binance,binance:RPL/USDC,RPL/USDC
0.01,0.01,binance,binance:RPL/USDT,RPL/USDT
0.1,0.001,binance,binance:RPL/USDT:USDT,RPL/USDT:USDT
1.0,1e-06,binance,binance:RPX/BNB,RPX/BNB
1.0,1e-08,binance,binance:RPX/BTC,RPX/BTC
1.0,1e-08,binance,binance:RPX/ETH,RPX/ETH
1.0,1e-08,binance,binance:RSR/BNB,RSR/BNB
1.0,1e-08,binance,binance:RSR/BTC,RSR/BTC
0.1,1e-06,binance,binance:RSR/BUSD,RSR/BUSD
0.1,1e-06,binance,binance:RSR/FDUSD,RSR/FDUSD
1.0,0.0001,binance,binance:RSR/TRY,RSR/TRY
0.1,1e-06,binance,binance:RSR/USDC,RSR/USDC
0.1,1e-06,binance,binance:RSR/USDT,RSR/USDT
1.0,1e-06,binance,binance:RSR/USDT:USDT,RSR/USDT:USDT
1e-06,0.001,binance,binance:RUNE/AUD,RUNE/AUD
0.1,1e-06,binance,binance:RUNE/BNB,RUNE/BNB
0.1,1e-08,binance,binance:RUNE/BTC,RUNE/BTC
0.1,0.001,binance,binance:RUNE/BUSD,RUNE/BUSD
0.001,1e-07,binance,binance:RUNE/ETH,RUNE/ETH
0.1,0.001,binance,binance:RUNE/EUR,RUNE/EUR
0.1,0.001,binance,binance:RUNE/FDUSD,RUNE/FDUSD
0.1,0.001,binance,binance:RUNE/GBP,RUNE/GBP
0.01,0.01,binance,binance:RUNE/TRY,RUNE/TRY
0.1,0.001,binance,binance:RUNE/TUSD,RUNE/TUSD
1.0,0.001,binance,binance:RUNE/USD:RUNE,RUNE/USD:RUNE
0.1,0.001,binance,binance:RUNE/USDC,RUNE/USDC
0.1,0.001,binance,binance:RUNE/USDT,RUNE/USDT
1.0,0.001,binance,binance:RUNE/USDT:USDT,RUNE/USDT:USDT
1.0,1e-08,binance,binance:RVN/BTC,RVN/BTC
0.1,1e-05,binance,binance:RVN/BUSD,RVN/BUSD
0.01,0.0001,binance,binance:RVN/TRY,RVN/TRY
0.1,1e-05,binance,binance:RVN/USDC,RVN/USDC
0.1,1e-05,binance,binance:RVN/USDT,RVN/USDT
1.0,1e-05,binance,binance:RVN/USDT:USDT,RVN/USDT:USDT
0.1,1e-06,binance,binance:S/BNB,S/BNB
0.1,1e-08,binance,binance:S/BTC,S/BTC
0.1,1e-07,binance,binance:S/ETH,S/ETH
0.1,0.0001,binance,binance:S/EUR,S/EUR
0.1,0.0001,binance,binance:S/FDUSD,S/FDUSD
0.1,0.01,binance,binance:S/TRY,S/TRY
0.1,0.0001,binance,binance:S/USDC,S/USDC
0.1,0.0001,binance,binance:S/USDT,S/USDT
1.0,0.0001,binance,binance:S/USDT:USDT,S/USDT:USDT
1.0,0.0001,binance,binance:SAFE/USDT:USDT,SAFE/USDT:USDT
0.1,1e-06,binance,binance:SAGA/BNB,SAGA/BNB
0.1,1e-08,binance,binance:SAGA/BTC,SAGA/BTC
0.1,0.0001,binance,binance:SAGA/FDUSD,SAGA/FDUSD
0.1,0.01,binance,binance:SAGA/TRY,SAGA/TRY
0.1,0.0001,binance,binance:SAGA/USDC,SAGA/USDC
0.1,0.0001,binance,binance:SAGA/USDT,SAGA/USDT
0.1,0.0001,binance,binance:SAGA/USDT:USDT,SAGA/USDT:USDT
1.0,1e-08,binance,binance:SAHARA/BNB,SAHARA/BNB
1.0,1e-05,binance,binance:SAHARA/FDUSD,SAHARA/FDUSD
1.0,0.0001,binance,binance:SAHARA/TRY,SAHARA/TRY
1.0,1e-05,binance,binance:SAHARA/USDC,SAHARA/USDC
1.0,1e-05,binance,binance:SAHARA/USDT,SAHARA/USDT
1.0,1e-05,binance,binance:SAHARA/USDT:USDT,SAHARA/USDT:USDT
0.01,1e-07,binance,binance:SALT/BTC,SALT/BTC
0.01,1e-06,binance,binance:SALT/ETH,SALT/ETH
1.0,0.0001,binance,binance:SAND/AUD,SAND/AUD
0.01,1.0,binance,binance:SAND/BIDR,SAND/BIDR
1.0,1e-06,binance,binance:SAND/BNB,SAND/BNB
0.01,0.001,binance,binance:SAND/BRL,SAND/BRL
1.0,1e-08,binance,binance:SAND/BTC,SAND/BTC
1.0,0.0001,binance,binance:SAND/BUSD,SAND/BUSD
0.1,1e-07,binance,binance:SAND/ETH,SAND/ETH
1.0,0.0001,binance,binance:SAND/FDUSD,SAND/FDUSD
0.1,0.01,binance,binance:SAND/TRY,SAND/TRY
1.0,0.0001,binance,binance:SAND/USD:SAND,SAND/USD:SAND
1.0,0.0001,binance,binance:SAND/USDC,SAND/USDC
1.0,0.0001,binance,binance:SAND/USDT,SAND/USDT
1.0,1e-05,binance,binance:SAND/USDT:USDT,SAND/USDT:USDT
0.01,0.01,binance,binance:SANTOS/BRL,SANTOS/BRL
0.01,1e-08,binance,binance:SANTOS/BTC,SANTOS/BTC
0.01,0.001,binance,binance:SANTOS/BUSD,SANTOS/BUSD
0.01,0.01,binance,binance:SANTOS/TRY,SANTOS/TRY
0.01,0.001,binance,binance:SANTOS/USDT,SANTOS/USDT
0.1,0.001,binance,binance:SANTOS/USDT:USDT,SANTOS/USDT:USDT
1.0,1e-08,binance,binance:SC/BTC,SC/BTC
1.0,1e-06,binance,binance:SC/BUSD,SC/BUSD
1.0,1e-08,binance,binance:SC/ETH,SC/ETH
1.0,1e-06,binance,binance:SC/USDT,SC/USDT
1.0,1e-06,binance,binance:SC/USDT:USDT,SC/USDT:USDT
0.1,1e-08,binance,binance:SCR/BTC,SCR/BTC
0.1,0.001,binance,binance:SCR/FDUSD,SCR/FDUSD
0.1,0.01,binance,binance:SCR/TRY,SCR/TRY
0.1,0.001,binance,binance:SCR/USDT,SCR/USDT
1.0,0.0001,binance,binance:SCR/USDT:USDT,SCR/USDT:USDT
0.1,1e-08,binance,binance:SCRT/BTC,SCRT/BTC
0.1,0.0001,binance,binance:SCRT/BUSD,SCRT/BUSD
1.0,1e-07,binance,binance:SCRT/ETH,SCRT/ETH
0.1,0.0001,binance,binance:SCRT/USDT,SCRT/USDT
1.0,0.0001,binance,binance:SCRT/USDT:USDT,SCRT/USDT:USDT
0.1,1e-07,binance,binance:SEI/BNB,SEI/BNB
0.1,1e-08,binance,binance:SEI/BTC,SEI/BTC
0.1,0.0001,binance,binance:SEI/FDUSD,SEI/FDUSD
1.0,0.01,binance,binance:SEI/JPY,SEI/JPY
0.1,0.001,binance,binance:SEI/TRY,SEI/TRY
0.1,0.0001,binance,binance:SEI/TUSD,SEI/TUSD
0.1,0.0001,binance,binance:SEI/USDC,SEI/USDC
0.1,0.0001,binance,binance:SEI/USDT,SEI/USDT
