exchange,symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker
binance,binance:ONT/TRY,ONT/TRY,ONT,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ONT/USDC,ONT/USDC,ONT,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ONT/USDT,ONT/USDT,ONT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ONT/USDT:USDT,ONT/USDT:USDT,ONT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:OOKI/BNB,OOKI/BNB,OOKI,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:OOKI/BUSD,OOKI/BUSD,OOKI,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:OOKI/ETH,OOKI/ETH,OOKI,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:OOKI/USDT,OOKI/USDT,OOKI,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:OP/BNB,OP/BNB,OP,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:OP/BTC,OP/BTC,OP,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/BUSD,OP/BUSD,OP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:OP/ETH,OP/ETH,OP,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/EUR,OP/EUR,OP,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/FDUSD,OP/FDUSD,OP,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/TRY,OP/TRY,OP,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/TUSD,OP/TUSD,OP,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:OP/USD:OP,OP/USD:OP,OP,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:OP/USDC,OP/USDC,OP,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/USDT,OP/USDT,OP,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:OP/USDT:USDT,OP/USDT:USDT,OP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ORBS/USDT:USDT,ORBS/USDT:USDT,ORBS,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:ORCA/FDUSD,ORCA/FDUSD,ORCA,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ORCA/TRY,ORCA/TRY,ORCA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORCA/USDC,ORCA/USDC,ORCA,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORCA/USDT,ORCA/USDT,ORCA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORCA/USDT:USDT,ORCA/USDT:USDT,ORCA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ORDI/BTC,ORDI/BTC,ORDI,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORDI/FDUSD,ORDI/FDUSD,ORDI,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORDI/TRY,ORDI/TRY,ORDI,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORDI/TUSD,ORDI/TUSD,ORDI,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ORDI/USDC,ORDI/USDC,ORDI,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORDI/USDC:USDC,ORDI/USDC:USDC,ORDI,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ORDI/USDT,ORDI/USDT,ORDI,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ORDI/USDT:USDT,ORDI/USDT:USDT,ORDI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ORN/BTC,ORN/BTC,ORN,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:ORN/BUSD,ORN/BUSD,ORN,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ORN/USDT,ORN/USDT,ORN,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:OSMO/BTC,OSMO/BTC,OSMO,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:OSMO/BUSD,OSMO/BUSD,OSMO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:OSMO/USDC,OSMO/USDC,OSMO,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:OSMO/USDT,OSMO/USDT,OSMO,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:OST/BNB,OST/BNB,OST,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:OST/BTC,OST/BTC,OST,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:OST/ETH,OST/ETH,OST,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:OXT/BTC,OXT/BTC,OXT,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:OXT/BUSD,OXT/BUSD,OXT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:OXT/USDT,OXT/USDT,OXT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:OXT/USDT:USDT,OXT/USDT:USDT,OXT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PARTI/BNB,PARTI/BNB,PARTI,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:PARTI/FDUSD,PARTI/FDUSD,PARTI,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PARTI/TRY,PARTI/TRY,PARTI,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PARTI/USDC,PARTI/USDC,PARTI,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PARTI/USDT,PARTI/USDT,PARTI,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PARTI/USDT:USDT,PARTI/USDT:USDT,PARTI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PAX/BNB,PAX/BNB,PAX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAX/BTC,PAX/BTC,PAX,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAX/BUSD,PAX/BUSD,PAX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAX/ETH,PAX/ETH,PAX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAX/TUSD,PAX/TUSD,PAX,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAX/USDT,PAX/USDT,PAX,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAXG/BNB,PAXG/BNB,PAXG,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAXG/BTC,PAXG/BTC,PAXG,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PAXG/BUSD,PAXG/BUSD,PAXG,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PAXG/TRY,PAXG/TRY,PAXG,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PAXG/USDC,PAXG/USDC,PAXG,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PAXG/USDT,PAXG/USDT,PAXG,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PAXG/USDT:USDT,PAXG/USDT:USDT,PAXG,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PDA/BTC,PDA/BTC,PDA,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PDA/USDT,PDA/USDT,PDA,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PENDLE/BTC,PENDLE/BTC,PENDLE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENDLE/FDUSD,PENDLE/FDUSD,PENDLE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENDLE/TRY,PENDLE/TRY,PENDLE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENDLE/TUSD,PENDLE/TUSD,PENDLE,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PENDLE/USDC,PENDLE/USDC,PENDLE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENDLE/USDT,PENDLE/USDT,PENDLE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENDLE/USDT:USDT,PENDLE/USDT:USDT,PENDLE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PENGU/BNB,PENGU/BNB,PENGU,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PENGU/FDUSD,PENGU/FDUSD,PENGU,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENGU/TRY,PENGU/TRY,PENGU,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENGU/USDC,PENGU/USDC,PENGU,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENGU/USDC:USDC,PENGU/USDC:USDC,PENGU,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PENGU/USDT,PENGU/USDT,PENGU,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PENGU/USDT:USDT,PENGU/USDT:USDT,PENGU,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PEOPLE/BNB,PEOPLE/BNB,PEOPLE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PEOPLE/BTC,PEOPLE/BTC,PEOPLE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEOPLE/BUSD,PEOPLE/BUSD,PEOPLE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PEOPLE/ETH,PEOPLE/ETH,PEOPLE,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PEOPLE/FDUSD,PEOPLE/FDUSD,PEOPLE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEOPLE/TRY,PEOPLE/TRY,PEOPLE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEOPLE/USDC,PEOPLE/USDC,PEOPLE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEOPLE/USDT,PEOPLE/USDT,PEOPLE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEOPLE/USDT:USDT,PEOPLE/USDT:USDT,PEOPLE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PEPE/BRL,PEPE/BRL,PEPE,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/EUR,PEPE/EUR,PEPE,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/FDUSD,PEPE/FDUSD,PEPE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/JPY,PEPE/JPY,PEPE,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/TRY,PEPE/TRY,PEPE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/TUSD,PEPE/TUSD,PEPE,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PEPE/USDC,PEPE/USDC,PEPE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PEPE/USDT,PEPE/USDT,PEPE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PERL/BNB,PERL/BNB,PERL,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERL/BTC,PERL/BTC,PERL,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERL/USDC,PERL/USDC,PERL,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERL/USDT,PERL/USDT,PERL,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERP/BTC,PERP/BTC,PERP,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERP/BUSD,PERP/BUSD,PERP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PERP/USDT,PERP/USDT,PERP,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PERP/USDT:USDT,PERP/USDT:USDT,PERP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PHA/BTC,PHA/BTC,PHA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHA/BUSD,PHA/BUSD,PHA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHA/TRY,PHA/TRY,PHA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHA/USDC,PHA/USDC,PHA,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHA/USDT,PHA/USDT,PHA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHA/USDT:USDT,PHA/USDT:USDT,PHA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PHB/BNB,PHB/BNB,PHB,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHB/BTC,PHB/BTC,PHB,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHB/BUSD,PHB/BUSD,PHB,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHB/PAX,PHB/PAX,PHB,PAX,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHB/TRY,PHB/TRY,PHB,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHB/TUSD,PHB/TUSD,PHB,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHB/USDC,PHB/USDC,PHB,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHB/USDT,PHB/USDT,PHB,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PHB/USDT:USDT,PHB/USDT:USDT,PHB,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PHX/BNB,PHX/BNB,PHX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHX/BTC,PHX/BTC,PHX,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PHX/ETH,PHX/ETH,PHX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PIPPIN/USDT:USDT,PIPPIN/USDT:USDT,PIPPIN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PIVX/BNB,PIVX/BNB,PIVX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PIVX/BTC,PIVX/BTC,PIVX,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PIVX/USDT,PIVX/USDT,PIVX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PIXEL/BNB,PIXEL/BNB,PIXEL,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PIXEL/BTC,PIXEL/BTC,PIXEL,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PIXEL/FDUSD,PIXEL/FDUSD,PIXEL,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PIXEL/TRY,PIXEL/TRY,PIXEL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PIXEL/USDC,PIXEL/USDC,PIXEL,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PIXEL/USDT,PIXEL/USDT,PIXEL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PIXEL/USDT:USDT,PIXEL/USDT:USDT,PIXEL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PLA/BNB,PLA/BNB,PLA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PLA/BTC,PLA/BTC,PLA,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PLA/BUSD,PLA/BUSD,PLA,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PLA/USDT,PLA/USDT,PLA,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PLAY/USDT:USDT,PLAY/USDT:USDT,PLAY,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PLUME/USDT:USDT,PLUME/USDT:USDT,PLUME,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PNT/BTC,PNT/BTC,PNT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PNT/USDT,PNT/USDT,PNT,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PNUT/BRL,PNUT/BRL,PNUT,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/BTC,PNUT/BTC,PNUT,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/EUR,PNUT/EUR,PNUT,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/FDUSD,PNUT/FDUSD,PNUT,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/TRY,PNUT/TRY,PNUT,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/USDC,PNUT/USDC,PNUT,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/USDC:USDC,PNUT/USDC:USDC,PNUT,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PNUT/USDT,PNUT/USDT,PNUT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PNUT/USDT:USDT,PNUT/USDT:USDT,PNUT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:POA/BNB,POA/BNB,POA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:POA/BTC,POA/BTC,POA,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:POA/ETH,POA/ETH,POA,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:POE/BTC,POE/BTC,POE,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:POE/ETH,POE/ETH,POE,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:POL/BNB,POL/BNB,POL,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/BRL,POL/BRL,POL,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/BTC,POL/BTC,POL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/ETH,POL/ETH,POL,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/EUR,POL/EUR,POL,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/FDUSD,POL/FDUSD,POL,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/JPY,POL/JPY,POL,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/TRY,POL/TRY,POL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/USDC,POL/USDC,POL,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/USDT,POL/USDT,POL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:POL/USDT:USDT,POL/USDT:USDT,POL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:POLS/BNB,POLS/BNB,POLS,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLS/BTC,POLS/BTC,POLS,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLS/BUSD,POLS/BUSD,POLS,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLS/USDT,POLS/USDT,POLS,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLY/BNB,POLY/BNB,POLY,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLY/BTC,POLY/BTC,POLY,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLY/BUSD,POLY/BUSD,POLY,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLY/USDT,POLY/USDT,POLY,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLYX/BTC,POLYX/BTC,POLYX,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:POLYX/BUSD,POLYX/BUSD,POLYX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:POLYX/TRY,POLYX/TRY,POLYX,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:POLYX/USDT,POLYX/USDT,POLYX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:POLYX/USDT:USDT,POLYX/USDT:USDT,POLYX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:POND/BTC,POND/BTC,POND,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:POND/BUSD,POND/BUSD,POND,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:POND/USDT,POND/USDT,POND,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PONKE/USDT:USDT,PONKE/USDT:USDT,PONKE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:POPCAT/USDT:USDT,POPCAT/USDT:USDT,POPCAT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PORT3/USDT:USDT,PORT3/USDT:USDT,PORT3,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PORTAL/BNB,PORTAL/BNB,PORTAL,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTAL/BTC,PORTAL/BTC,PORTAL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTAL/FDUSD,PORTAL/FDUSD,PORTAL,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTAL/TRY,PORTAL/TRY,PORTAL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTAL/USDT,PORTAL/USDT,PORTAL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTAL/USDT:USDT,PORTAL/USDT:USDT,PORTAL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PORTO/BTC,PORTO/BTC,PORTO,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PORTO/BUSD,PORTO/BUSD,PORTO,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PORTO/EUR,PORTO/EUR,PORTO,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:PORTO/TRY,PORTO/TRY,PORTO,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PORTO/USDT,PORTO/USDT,PORTO,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:POWR/BNB,POWR/BNB,POWR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:POWR/BTC,POWR/BTC,POWR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:POWR/BUSD,POWR/BUSD,POWR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:POWR/ETH,POWR/ETH,POWR,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:POWR/USDT,POWR/USDT,POWR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:POWR/USDT:USDT,POWR/USDT:USDT,POWR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PPT/BTC,PPT/BTC,PPT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PPT/ETH,PPT/ETH,PPT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROM/BNB,PROM/BNB,PROM,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROM/BTC,PROM/BTC,PROM,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROM/BUSD,PROM/BUSD,PROM,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROM/USDT,PROM/USDT,PROM,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROM/USDT:USDT,PROM/USDT:USDT,PROM,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PROMPT/USDT:USDT,PROMPT/USDT:USDT,PROMPT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PROS/BUSD,PROS/BUSD,PROS,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROS/ETH,PROS/ETH,PROS,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROS/USDT,PROS/USDT,PROS,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:PROVE/BNB,PROVE/BNB,PROVE,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROVE/FDUSD,PROVE/FDUSD,PROVE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROVE/TRY,PROVE/TRY,PROVE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROVE/USDC,PROVE/USDC,PROVE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROVE/USDT,PROVE/USDT,PROVE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PROVE/USDT:USDT,PROVE/USDT:USDT,PROVE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PSG/BTC,PSG/BTC,PSG,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:PSG/BUSD,PSG/BUSD,PSG,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PSG/TRY,PSG/TRY,PSG,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:PSG/USDT,PSG/USDT,PSG,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PUFFER/USDT:USDT,PUFFER/USDT:USDT,PUFFER,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PUMP/USDT:USDT,PUMP/USDT:USDT,PUMP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PUMPBTC/USDT:USDT,PUMPBTC/USDT:USDT,PUMPBTC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PUNDIX/BUSD,PUNDIX/BUSD,PUNDIX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:PUNDIX/ETH,PUNDIX/ETH,PUNDIX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:PUNDIX/USDC,PUNDIX/USDC,PUNDIX,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:PUNDIX/USDT,PUNDIX/USDT,PUNDIX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:PUNDIX/USDT:USDT,PUNDIX/USDT:USDT,PUNDIX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:PYR/BTC,PYR/BTC,PYR,BTC,spot,True,False,False,False,True,0.001,0.001
